title,body_html,vendor,product_type,created_at,handle,updated_at,published_at,template_suffix,published_scope,tags,image,variant_id,variant_product_id,variant_title,variant_price,variant_sku,variant_position,variant_compare_at_price,variant_fulfillment_service,variant_inventory_management,variant_option1,variant_option2,variant_option3,variant_created_at,variant_updated_at,variant_taxable,variant_barcode,variant_grams,variant_image_id,variant_weight,variant_weight_unit,variant_requires_shipping
RDS TANK STEP BY STEP,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Keep cool while crushing beers in this super light weight RDS Tank. Made from a soft breathable material so you can ride for longer. Produced using 100% cotton jersey, preshrunk and screen-printed right here in BC.",Red Dragon Apparel,MENS TANKS,2021-12-10T10:11:57-08:00,rds-tank-step-by-step,2022-12-08T13:01:21-08:00,2022-11-19T12:10:06-08:00,,web,"mens, MTops, NewSM22, SM22, Tanks, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_8fc29258-b35d-47e0-9b25-6d6e19435e5d.jpg?v=1669072538,42172770418926,7488856162542,WHITE / XXL,19.95,RD11013-WHT-G-XXL,5,29.95,manual,shopify,WHITE,XXL,,2021-12-10T10:11:57-08:00,2022-12-07T13:16:37-08:00,True,628000729136,136,38443825692910,0.3,lb,True
RDS TRIBLEND T-SHIRT OG,"The iconic skateboard tee that launched an army of Red Dragons, now available in an incredibly soft Triblend T-shirt. Made from a blend of 50% Poly/25% Cotton/25% Rayon and locally screen-printed.",Red Dragon Apparel,MENS T-SHIRTS,2022-01-04T13:02:55-08:00,rds-triblend-t-shirt-og,2022-12-10T09:13:00-08:00,2022-11-19T12:10:06-08:00,,web,"Made in Canada, mens, MTShirts, NewSP22, SP22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_d5b31495-7875-4b67-8c7e-c2548e10041a.jpg?v=1669072556,42283042537710,7521330594030,VINTAGE BLACK/RED / SML,29.95,RD11060-VBKR-C-SML,1,39.95,manual,shopify,VINTAGE BLACK/RED,SML,,2022-01-04T13:02:55-08:00,2022-12-08T13:01:25-08:00,True,628000730781,204,38443825987822,0.45,lb,True
RDS TRIBLEND T-SHIRT OG,"The iconic skateboard tee that launched an army of Red Dragons, now available in an incredibly soft Triblend T-shirt. Made from a blend of 50% Poly/25% Cotton/25% Rayon and locally screen-printed.",Red Dragon Apparel,MENS T-SHIRTS,2022-01-04T13:02:55-08:00,rds-triblend-t-shirt-og,2022-12-10T09:13:00-08:00,2022-11-19T12:10:06-08:00,,web,"Made in Canada, mens, MTShirts, NewSP22, SP22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_d5b31495-7875-4b67-8c7e-c2548e10041a.jpg?v=1669072556,42283042570478,7521330594030,VINTAGE BLACK/RED / MED,29.95,RD11060-VBKR-D-MED,2,39.95,manual,shopify,VINTAGE BLACK/RED,MED,,2022-01-04T13:02:55-08:00,2022-12-08T14:01:57-08:00,True,628000730798,204,38443825987822,0.45,lb,True
RDS TRIBLEND T-SHIRT OG,"The iconic skateboard tee that launched an army of Red Dragons, now available in an incredibly soft Triblend T-shirt. Made from a blend of 50% Poly/25% Cotton/25% Rayon and locally screen-printed.",Red Dragon Apparel,MENS T-SHIRTS,2022-01-04T13:02:55-08:00,rds-triblend-t-shirt-og,2022-12-10T09:13:00-08:00,2022-11-19T12:10:06-08:00,,web,"Made in Canada, mens, MTShirts, NewSP22, SP22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_d5b31495-7875-4b67-8c7e-c2548e10041a.jpg?v=1669072556,42283042603246,7521330594030,VINTAGE BLACK/RED / LRG,29.95,RD11060-VBKR-E-LRG,3,39.95,manual,shopify,VINTAGE BLACK/RED,LRG,,2022-01-04T13:02:55-08:00,2022-12-10T09:13:00-08:00,True,628000730804,204,38443825987822,0.45,lb,True
RDS TRIBLEND T-SHIRT OG,"The iconic skateboard tee that launched an army of Red Dragons, now available in an incredibly soft Triblend T-shirt. Made from a blend of 50% Poly/25% Cotton/25% Rayon and locally screen-printed.",Red Dragon Apparel,MENS T-SHIRTS,2022-01-04T13:02:55-08:00,rds-triblend-t-shirt-og,2022-12-10T09:13:00-08:00,2022-11-19T12:10:06-08:00,,web,"Made in Canada, mens, MTShirts, NewSP22, SP22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_d5b31495-7875-4b67-8c7e-c2548e10041a.jpg?v=1669072556,42283042636014,7521330594030,VINTAGE BLACK/RED / XLG,29.95,RD11060-VBKR-F-XLG,4,39.95,manual,shopify,VINTAGE BLACK/RED,XLG,,2022-01-04T13:02:55-08:00,2022-11-21T15:15:56-08:00,True,628000730811,204,38443825987822,0.45,lb,True
RDS TRIBLEND T-SHIRT OG,"The iconic skateboard tee that launched an army of Red Dragons, now available in an incredibly soft Triblend T-shirt. Made from a blend of 50% Poly/25% Cotton/25% Rayon and locally screen-printed.",Red Dragon Apparel,MENS T-SHIRTS,2022-01-04T13:02:55-08:00,rds-triblend-t-shirt-og,2022-12-10T09:13:00-08:00,2022-11-19T12:10:06-08:00,,web,"Made in Canada, mens, MTShirts, NewSP22, SP22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_d5b31495-7875-4b67-8c7e-c2548e10041a.jpg?v=1669072556,42283042668782,7521330594030,VINTAGE BLACK/RED / XXL,29.95,RD11060-VBKR-G-XXL,5,39.95,manual,shopify,VINTAGE BLACK/RED,XXL,,2022-01-04T13:02:55-08:00,2022-11-21T15:15:56-08:00,True,628000730828,204,38443825987822,0.45,lb,True
RDS CND HOOD NUNCHUCKS,"You know, like nunchuck skills, and beer crushing skills... Girls only want boyfriends with great skills. This made in Canada hoodie is made from a 95/5% cotton/poly blend, and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:48-08:00,rds-cnd-hood-nunchucks,2022-12-07T14:13:52-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bf861b1-7c69-4d0a-85f3-d760b96531f9.jpg?v=1670451230,42377186967790,7544826167534,ATHLETIC HEATHER / SML,69.95,RD11109-ATHE-C-SML,1,94.95,manual,shopify,ATHLETIC HEATHER,SML,,2022-01-26T11:58:48-08:00,2022-12-07T14:13:50-08:00,True,628000733508,544,38535338033390,1.2,lb,True
RDS CND HOOD NUNCHUCKS,"You know, like nunchuck skills, and beer crushing skills... Girls only want boyfriends with great skills. This made in Canada hoodie is made from a 95/5% cotton/poly blend, and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:48-08:00,rds-cnd-hood-nunchucks,2022-12-07T14:13:52-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bf861b1-7c69-4d0a-85f3-d760b96531f9.jpg?v=1670451230,42377187000558,7544826167534,ATHLETIC HEATHER / MED,69.95,RD11109-ATHE-D-MED,2,94.95,manual,shopify,ATHLETIC HEATHER,MED,,2022-01-26T11:58:48-08:00,2022-12-07T14:13:50-08:00,True,628000733515,544,38535338033390,1.2,lb,True
RDS CND HOOD NUNCHUCKS,"You know, like nunchuck skills, and beer crushing skills... Girls only want boyfriends with great skills. This made in Canada hoodie is made from a 95/5% cotton/poly blend, and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:48-08:00,rds-cnd-hood-nunchucks,2022-12-07T14:13:52-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bf861b1-7c69-4d0a-85f3-d760b96531f9.jpg?v=1670451230,42377187033326,7544826167534,ATHLETIC HEATHER / LRG,69.95,RD11109-ATHE-E-LRG,3,94.95,manual,shopify,ATHLETIC HEATHER,LRG,,2022-01-26T11:58:48-08:00,2022-12-07T14:13:50-08:00,True,628000733522,544,38535338033390,1.2,lb,True
RDS CND HOOD NUNCHUCKS,"You know, like nunchuck skills, and beer crushing skills... Girls only want boyfriends with great skills. This made in Canada hoodie is made from a 95/5% cotton/poly blend, and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:48-08:00,rds-cnd-hood-nunchucks,2022-12-07T14:13:52-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bf861b1-7c69-4d0a-85f3-d760b96531f9.jpg?v=1670451230,42377187066094,7544826167534,ATHLETIC HEATHER / XLG,69.95,RD11109-ATHE-F-XLG,4,94.95,manual,shopify,ATHLETIC HEATHER,XLG,,2022-01-26T11:58:48-08:00,2022-12-07T14:13:50-08:00,True,628000733539,544,38535338033390,1.2,lb,True
RDS CND HOOD NUNCHUCKS,"You know, like nunchuck skills, and beer crushing skills... Girls only want boyfriends with great skills. This made in Canada hoodie is made from a 95/5% cotton/poly blend, and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:48-08:00,rds-cnd-hood-nunchucks,2022-12-07T14:13:52-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bf861b1-7c69-4d0a-85f3-d760b96531f9.jpg?v=1670451230,42377187098862,7544826167534,ATHLETIC HEATHER / XXL,69.95,RD11109-ATHE-G-XXL,5,94.95,manual,shopify,ATHLETIC HEATHER,XXL,,2022-01-26T11:58:48-08:00,2022-12-07T14:13:50-08:00,True,628000733546,544,38535338033390,1.2,lb,True
RDS CND HOOD NUNCHUCKS,"You know, like nunchuck skills, and beer crushing skills... Girls only want boyfriends with great skills. This made in Canada hoodie is made from a 95/5% cotton/poly blend, and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:48-08:00,rds-cnd-hood-nunchucks,2022-12-07T14:13:52-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bf861b1-7c69-4d0a-85f3-d760b96531f9.jpg?v=1670451230,42377187131630,7544826167534,ATHLETIC HEATHER / XXXL,69.95,RD11109-ATHE-H-XXXL,6,94.95,manual,shopify,ATHLETIC HEATHER,XXXL,,2022-01-26T11:58:48-08:00,2022-12-07T14:13:50-08:00,True,628000733553,544,38535338033390,1.2,lb,True
RDS CND HOOD CHUNG TWISTED,A twisted dragon wrapped around our iconic chung logo! Made with 95/5 Cotton/ Poly Fleece and screenprinted locally in BC.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:54-08:00,rds-cnd-hood-chung-twisted,2022-12-12T13:45:31-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_778ab08a-b55b-409f-a326-60c922466015.jpg?v=1670451235,42377187426542,7544826298606,WHITE / SML,69.95,RD11111-WHT-C-SML,1,94.95,manual,shopify,WHITE,SML,,2022-01-26T11:58:54-08:00,2022-12-07T14:13:55-08:00,True,628000733621,544,38535338262766,1.2,lb,True
RDS CND HOOD CHUNG TWISTED,A twisted dragon wrapped around our iconic chung logo! Made with 95/5 Cotton/ Poly Fleece and screenprinted locally in BC.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:54-08:00,rds-cnd-hood-chung-twisted,2022-12-12T13:45:31-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_778ab08a-b55b-409f-a326-60c922466015.jpg?v=1670451235,42377187459310,7544826298606,WHITE / MED,69.95,RD11111-WHT-D-MED,2,94.95,manual,shopify,WHITE,MED,,2022-01-26T11:58:54-08:00,2022-12-07T14:13:55-08:00,True,628000733638,544,38535338262766,1.2,lb,True
RDS CND HOOD CHUNG TWISTED,A twisted dragon wrapped around our iconic chung logo! Made with 95/5 Cotton/ Poly Fleece and screenprinted locally in BC.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:54-08:00,rds-cnd-hood-chung-twisted,2022-12-12T13:45:31-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_778ab08a-b55b-409f-a326-60c922466015.jpg?v=1670451235,42377187492078,7544826298606,WHITE / LRG,69.95,RD11111-WHT-E-LRG,3,94.95,manual,shopify,WHITE,LRG,,2022-01-26T11:58:54-08:00,2022-12-07T14:13:55-08:00,True,628000733645,544,38535338262766,1.2,lb,True
RDS CND HOOD CHUNG TWISTED,A twisted dragon wrapped around our iconic chung logo! Made with 95/5 Cotton/ Poly Fleece and screenprinted locally in BC.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:54-08:00,rds-cnd-hood-chung-twisted,2022-12-12T13:45:31-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_778ab08a-b55b-409f-a326-60c922466015.jpg?v=1670451235,42377187524846,7544826298606,WHITE / XLG,69.95,RD11111-WHT-F-XLG,4,94.95,manual,shopify,WHITE,XLG,,2022-01-26T11:58:54-08:00,2022-12-12T13:41:18-08:00,True,628000733652,544,38535338262766,1.2,lb,True
RDS CND HOOD CHUNG TWISTED,A twisted dragon wrapped around our iconic chung logo! Made with 95/5 Cotton/ Poly Fleece and screenprinted locally in BC.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:54-08:00,rds-cnd-hood-chung-twisted,2022-12-12T13:45:31-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_778ab08a-b55b-409f-a326-60c922466015.jpg?v=1670451235,42377187557614,7544826298606,WHITE / XXL,69.95,RD11111-WHT-G-XXL,5,94.95,manual,shopify,WHITE,XXL,,2022-01-26T11:58:54-08:00,2022-12-07T14:13:55-08:00,True,628000733669,544,38535338262766,1.2,lb,True
RDS CND HOOD CHUNG TWISTED,A twisted dragon wrapped around our iconic chung logo! Made with 95/5 Cotton/ Poly Fleece and screenprinted locally in BC.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:54-08:00,rds-cnd-hood-chung-twisted,2022-12-12T13:45:31-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_778ab08a-b55b-409f-a326-60c922466015.jpg?v=1670451235,42377187590382,7544826298606,WHITE / XXXL,69.95,RD11111-WHT-H-XXXL,6,94.95,manual,shopify,WHITE,XXXL,,2022-01-26T11:58:54-08:00,2022-12-07T14:13:55-08:00,True,628000733676,544,38535338262766,1.2,lb,True
RDS CND HOOD TENDI BONE,Be bad to the bone in this new RDS hood! This Red Dragon hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:55-08:00,rds-cnd-hood-tendi-bone,2022-12-07T14:14:00-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_455a4c1c-2582-49a3-b678-39d125922a83.jpg?v=1670451238,42377187623150,7544826364142,BLACK / SML,69.95,RD11112-BLK-C-SML,1,94.95,manual,shopify,BLACK,SML,,2022-01-26T11:58:56-08:00,2022-12-07T14:13:58-08:00,True,628000733683,544,38535338524910,1.2,lb,True
RDS CND HOOD TENDI BONE,Be bad to the bone in this new RDS hood! This Red Dragon hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:55-08:00,rds-cnd-hood-tendi-bone,2022-12-07T14:14:00-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_455a4c1c-2582-49a3-b678-39d125922a83.jpg?v=1670451238,42377187655918,7544826364142,BLACK / MED,69.95,RD11112-BLK-D-MED,2,94.95,manual,shopify,BLACK,MED,,2022-01-26T11:58:56-08:00,2022-12-07T14:13:58-08:00,True,628000733690,544,38535338524910,1.2,lb,True
RDS CND HOOD TENDI BONE,Be bad to the bone in this new RDS hood! This Red Dragon hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:55-08:00,rds-cnd-hood-tendi-bone,2022-12-07T14:14:00-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_455a4c1c-2582-49a3-b678-39d125922a83.jpg?v=1670451238,42377187688686,7544826364142,BLACK / LRG,69.95,RD11112-BLK-E-LRG,3,94.95,manual,shopify,BLACK,LRG,,2022-01-26T11:58:56-08:00,2022-12-07T14:13:58-08:00,True,628000733706,544,38535338524910,1.2,lb,True
RDS CND HOOD TENDI BONE,Be bad to the bone in this new RDS hood! This Red Dragon hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:55-08:00,rds-cnd-hood-tendi-bone,2022-12-07T14:14:00-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_455a4c1c-2582-49a3-b678-39d125922a83.jpg?v=1670451238,42377187754222,7544826364142,BLACK / XLG,69.95,RD11112-BLK-F-XLG,4,94.95,manual,shopify,BLACK,XLG,,2022-01-26T11:58:56-08:00,2022-12-07T14:13:58-08:00,True,628000733713,544,38535338524910,1.2,lb,True
RDS CND HOOD TENDI BONE,Be bad to the bone in this new RDS hood! This Red Dragon hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:55-08:00,rds-cnd-hood-tendi-bone,2022-12-07T14:14:00-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_455a4c1c-2582-49a3-b678-39d125922a83.jpg?v=1670451238,42377187786990,7544826364142,BLACK / XXL,69.95,RD11112-BLK-G-XXL,5,94.95,manual,shopify,BLACK,XXL,,2022-01-26T11:58:56-08:00,2022-12-07T14:13:58-08:00,True,628000733720,544,38535338524910,1.2,lb,True
RDS CND HOOD TENDI BONE,Be bad to the bone in this new RDS hood! This Red Dragon hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:55-08:00,rds-cnd-hood-tendi-bone,2022-12-07T14:14:00-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_455a4c1c-2582-49a3-b678-39d125922a83.jpg?v=1670451238,42377187819758,7544826364142,BLACK / XXXL,69.95,RD11112-BLK-H-XXXL,6,94.95,manual,shopify,BLACK,XXXL,,2022-01-26T11:58:56-08:00,2022-12-07T14:13:58-08:00,True,628000733737,544,38535338524910,1.2,lb,True
RDS CND HOOD BLOODY REAPER,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Your time is up! This hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:57-08:00,rds-cnd-hood-bloody-reaper,2022-12-08T14:50:24-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_00d03770-da98-4471-82f8-af1af41f3ab2.jpg?v=1670451241,42377188016366,7544826429678,BLACK / SML,69.95,RD11113-BLK-C-SML,1,94.95,manual,shopify,BLACK,SML,,2022-01-26T11:58:57-08:00,2022-12-07T14:14:01-08:00,True,628000733744,544,38535338754286,1.2,lb,True
RDS CND HOOD BLOODY REAPER,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Your time is up! This hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:57-08:00,rds-cnd-hood-bloody-reaper,2022-12-08T14:50:24-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_00d03770-da98-4471-82f8-af1af41f3ab2.jpg?v=1670451241,42377188049134,7544826429678,BLACK / MED,69.95,RD11113-BLK-D-MED,2,94.95,manual,shopify,BLACK,MED,,2022-01-26T11:58:57-08:00,2022-12-07T14:14:01-08:00,True,628000733751,544,38535338754286,1.2,lb,True
RDS CND HOOD BLOODY REAPER,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Your time is up! This hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:57-08:00,rds-cnd-hood-bloody-reaper,2022-12-08T14:50:24-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_00d03770-da98-4471-82f8-af1af41f3ab2.jpg?v=1670451241,42377188081902,7544826429678,BLACK / LRG,69.95,RD11113-BLK-E-LRG,3,94.95,manual,shopify,BLACK,LRG,,2022-01-26T11:58:57-08:00,2022-12-07T14:14:01-08:00,True,628000733768,544,38535338754286,1.2,lb,True
RDS CND HOOD BLOODY REAPER,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Your time is up! This hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:57-08:00,rds-cnd-hood-bloody-reaper,2022-12-08T14:50:24-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_00d03770-da98-4471-82f8-af1af41f3ab2.jpg?v=1670451241,42377188114670,7544826429678,BLACK / XLG,69.95,RD11113-BLK-F-XLG,4,94.95,manual,shopify,BLACK,XLG,,2022-01-26T11:58:57-08:00,2022-12-07T14:14:01-08:00,True,628000733775,544,38535338754286,1.2,lb,True
RDS CND HOOD BLOODY REAPER,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Your time is up! This hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:57-08:00,rds-cnd-hood-bloody-reaper,2022-12-08T14:50:24-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_00d03770-da98-4471-82f8-af1af41f3ab2.jpg?v=1670451241,42377188147438,7544826429678,BLACK / XXL,69.95,RD11113-BLK-G-XXL,5,94.95,manual,shopify,BLACK,XXL,,2022-01-26T11:58:57-08:00,2022-12-08T14:45:08-08:00,True,628000733782,544,38535338754286,1.2,lb,True
RDS CND HOOD BLOODY REAPER,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Your time is up! This hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:57-08:00,rds-cnd-hood-bloody-reaper,2022-12-08T14:50:24-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_00d03770-da98-4471-82f8-af1af41f3ab2.jpg?v=1670451241,42377188180206,7544826429678,BLACK / XXXL,69.95,RD11113-BLK-H-XXXL,6,94.95,manual,shopify,BLACK,XXXL,,2022-01-26T11:58:57-08:00,2022-12-07T14:14:01-08:00,True,628000733799,544,38535338754286,1.2,lb,True
RDS CND HOOD CHUNG CRUSHED,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>You'll be crushing it in this new RDS made in Canada hoodie. Made from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:58-08:00,rds-cnd-hood-chung-crushed,2022-12-08T04:40:28-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_2cf9219d-0755-48d1-9c73-a8d0120e763d.jpg?v=1670451244,42377188409582,7544826527982,BLACK / SML,69.95,RD11114-BLK-C-SML,1,94.95,manual,shopify,BLACK,SML,,2022-01-26T11:58:59-08:00,2022-12-07T14:14:04-08:00,True,628000733805,544,38535338819822,1.2,lb,True
RDS CND HOOD CHUNG CRUSHED,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>You'll be crushing it in this new RDS made in Canada hoodie. Made from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:58-08:00,rds-cnd-hood-chung-crushed,2022-12-08T04:40:28-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_2cf9219d-0755-48d1-9c73-a8d0120e763d.jpg?v=1670451244,42377188442350,7544826527982,BLACK / MED,69.95,RD11114-BLK-D-MED,2,94.95,manual,shopify,BLACK,MED,,2022-01-26T11:58:59-08:00,2022-12-07T14:14:04-08:00,True,628000733812,544,38535338819822,1.2,lb,True
RDS CND HOOD CHUNG CRUSHED,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>You'll be crushing it in this new RDS made in Canada hoodie. Made from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:58-08:00,rds-cnd-hood-chung-crushed,2022-12-08T04:40:28-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_2cf9219d-0755-48d1-9c73-a8d0120e763d.jpg?v=1670451244,42377188475118,7544826527982,BLACK / LRG,69.95,RD11114-BLK-E-LRG,3,94.95,manual,shopify,BLACK,LRG,,2022-01-26T11:58:59-08:00,2022-12-07T14:14:04-08:00,True,628000733829,544,38535338819822,1.2,lb,True
